,rating_id,token,stimuli_id,source_id,media_a_id,source_a,created_at,source_name_vote,nb_replay,reversed,source_position_vote,observer_id,playlist_id,src_name,src_name_bis
1,814323,gxtcw6l9,16852,5528,43643,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5.mp4,1643744942,1,0,False,1,observer33592,436,videoSRC037_patch833,videoSRC008_patch3633
2,814329,gxtcw6l9,16834,5528,43634,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp39_lvl3_ref_lvl1_qp43_lvl3_reversed.mp4,1643744950,1,0,True,0,observer33592,436,videoSRC037_patch833,videoSRC007_patch1722
3,814333,gxtcw6l9,16845,5528,43632,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp27_lvl2_ref_lvl1_qp33_lvl2_reversed.mp4,1643744958,1,0,True,0,observer33592,436,videoSRC037_patch833,videoSRC007_patch1722
4,814339,gxtcw6l9,16820,5526,43607,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6.mp4,1643744966,1,0,False,1,observer33592,436,videoSRC036_patch1064,videoSRC013_patch4403
5,814347,gxtcw6l9,16844,5526,43603,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643744974,1,0,False,1,observer33592,436,videoSRC036_patch1064,videoSRC007_patch1722
6,814354,gxtcw6l9,16822,5526,43610,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp29_lvl2_ref_lvl1_qp23_lvl2_reversed.mp4,1643744982,1,0,True,0,observer33592,436,videoSRC036_patch1064,videoSRC019_patch2394
27,814496,gxtcw6l9,16849,5527,43626,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp53_lvl5_ref_lvl1_qp43_lvl5_reversed.mp4,1643745152,0,0,True,1,observer33592,436,videoSRC036_patch2646,videoSRC019_patch2394
28,814500,gxtcw6l9,16856,5527,43619,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp53_lvl5_ref_lvl1_qp51_lvl5.mp4,1643745160,1,0,False,1,observer33592,436,videoSRC036_patch2646,videoSRC013_patch4403
29,814504,gxtcw6l9,16833,5531,43703,tubes/23_videoSRC007_patch1722_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp43_lvl5.mp4,1643745167,0,0,False,0,observer33592,436,videoSRC007_patch1722,videoSRC019_patch2394
30,814509,gxtcw6l9,16811,5531,43695,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp47_lvl4.mp4,1643745175,1,0,False,1,observer33592,436,videoSRC007_patch1722,videoSRC013_patch4403
35,814538,gxtcw6l9,16830,5514,43333,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp49_lvl5_ref_lvl1_qp47_lvl6.mp4,1643745215,0,0,False,0,observer33592,436,videoSRC008_patch1750,videoSRC019_patch2394
36,814543,gxtcw6l9,16814,5514,43324,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp33_lvl2_ref_lvl1_qp31_lvl2_reversed.mp4,1643745222,1,0,True,0,observer33592,436,videoSRC008_patch1750,videoSRC013_patch4403
37,814548,gxtcw6l9,16821,5525,43600,tubes/5_videoSRC019_patch2394_29_videoSRC008_patch3633_ref_lvl1_qp35_lvl3_ref_lvl1_qp41_lvl3_reversed.mp4,1643745230,0,0,True,1,observer33592,436,videoSRC019_patch2394,videoSRC008_patch3633
0,814348,dastoebm,16849,5527,43626,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp53_lvl5_ref_lvl1_qp43_lvl5_reversed.mp4,1643744975,0,0,True,1,observer33595,436,videoSRC036_patch2646,videoSRC019_patch2394
1,814355,dastoebm,16856,5527,43620,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp53_lvl5_ref_lvl1_qp51_lvl5_reversed.mp4,1643744984,0,0,True,1,observer33595,436,videoSRC036_patch2646,videoSRC013_patch4403
11,814515,dastoebm,16814,5514,43324,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp33_lvl2_ref_lvl1_qp31_lvl2_reversed.mp4,1643745183,0,1,True,1,observer33595,436,videoSRC008_patch1750,videoSRC013_patch4403
12,814522,dastoebm,16830,5514,43334,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp49_lvl5_ref_lvl1_qp47_lvl6_reversed.mp4,1643745191,0,0,True,1,observer33595,436,videoSRC008_patch1750,videoSRC019_patch2394
28,814603,dastoebm,16844,5526,43603,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643745322,0,0,False,0,observer33595,436,videoSRC036_patch1064,videoSRC007_patch1722
29,814606,dastoebm,16820,5526,43607,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6.mp4,1643745330,0,0,False,0,observer33595,436,videoSRC036_patch1064,videoSRC013_patch4403
30,814615,dastoebm,16822,5526,43609,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp29_lvl2_ref_lvl1_qp23_lvl2.mp4,1643745350,0,1,False,0,observer33595,436,videoSRC036_patch1064,videoSRC019_patch2394
35,814633,dastoebm,16821,5525,43600,tubes/5_videoSRC019_patch2394_29_videoSRC008_patch3633_ref_lvl1_qp35_lvl3_ref_lvl1_qp41_lvl3_reversed.mp4,1643745390,0,0,True,1,observer33595,436,videoSRC019_patch2394,videoSRC008_patch3633
36,814637,dastoebm,16852,5528,43644,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5_reversed.mp4,1643745398,1,0,True,0,observer33595,436,videoSRC037_patch833,videoSRC008_patch3633
37,814640,dastoebm,16845,5528,43631,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp27_lvl2_ref_lvl1_qp33_lvl2.mp4,1643745405,1,0,False,1,observer33595,436,videoSRC037_patch833,videoSRC007_patch1722
38,814648,dastoebm,16846,5528,43645,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp41_lvl4.mp4,1643745423,1,1,False,1,observer33595,436,videoSRC037_patch833,videoSRC019_patch2394
39,814652,dastoebm,16834,5528,43633,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp39_lvl3_ref_lvl1_qp43_lvl3.mp4,1643745431,1,0,False,1,observer33595,436,videoSRC037_patch833,videoSRC007_patch1722
48,814680,dastoebm,16833,5531,43703,tubes/23_videoSRC007_patch1722_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp43_lvl5.mp4,1643745500,0,0,False,0,observer33595,436,videoSRC007_patch1722,videoSRC019_patch2394
49,814682,dastoebm,16811,5531,43695,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp47_lvl4.mp4,1643745508,0,0,False,0,observer33595,436,videoSRC007_patch1722,videoSRC013_patch4403
7,814471,ffh6ofuf,16821,5525,43600,tubes/5_videoSRC019_patch2394_29_videoSRC008_patch3633_ref_lvl1_qp35_lvl3_ref_lvl1_qp41_lvl3_reversed.mp4,1643745127,1,0,True,0,observer33596,436,videoSRC019_patch2394,videoSRC008_patch3633
8,814478,ffh6ofuf,16830,5514,43333,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp49_lvl5_ref_lvl1_qp47_lvl6.mp4,1643745134,0,0,False,0,observer33596,436,videoSRC008_patch1750,videoSRC019_patch2394
9,814485,ffh6ofuf,16814,5514,43324,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp33_lvl2_ref_lvl1_qp31_lvl2_reversed.mp4,1643745141,1,0,True,0,observer33596,436,videoSRC008_patch1750,videoSRC013_patch4403
10,814492,ffh6ofuf,16820,5526,43607,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6.mp4,1643745149,1,0,False,1,observer33596,436,videoSRC036_patch1064,videoSRC013_patch4403
11,814503,ffh6ofuf,16844,5526,43604,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643745164,1,1,True,0,observer33596,436,videoSRC036_patch1064,videoSRC007_patch1722
12,814507,ffh6ofuf,16822,5526,43610,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp29_lvl2_ref_lvl1_qp23_lvl2_reversed.mp4,1643745172,0,0,True,1,observer33596,436,videoSRC036_patch1064,videoSRC019_patch2394
13,814511,ffh6ofuf,16856,5527,43620,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp53_lvl5_ref_lvl1_qp51_lvl5_reversed.mp4,1643745179,1,0,True,0,observer33596,436,videoSRC036_patch2646,videoSRC013_patch4403
14,814518,ffh6ofuf,16849,5527,43625,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp53_lvl5_ref_lvl1_qp43_lvl5.mp4,1643745187,1,0,False,1,observer33596,436,videoSRC036_patch2646,videoSRC019_patch2394
17,814539,ffh6ofuf,16811,5531,43695,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp47_lvl4.mp4,1643745217,1,0,False,1,observer33596,436,videoSRC007_patch1722,videoSRC013_patch4403
18,814544,ffh6ofuf,16833,5531,43703,tubes/23_videoSRC007_patch1722_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp43_lvl5.mp4,1643745224,1,0,False,1,observer33596,436,videoSRC007_patch1722,videoSRC019_patch2394
22,814566,ffh6ofuf,16846,5528,43646,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp41_lvl4_reversed.mp4,1643745255,0,0,True,1,observer33596,436,videoSRC037_patch833,videoSRC019_patch2394
23,814572,ffh6ofuf,16834,5528,43634,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp39_lvl3_ref_lvl1_qp43_lvl3_reversed.mp4,1643745263,0,0,True,1,observer33596,436,videoSRC037_patch833,videoSRC007_patch1722
24,814576,ffh6ofuf,16852,5528,43643,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5.mp4,1643745273,0,0,False,0,observer33596,436,videoSRC037_patch833,videoSRC008_patch3633
25,814581,ffh6ofuf,16845,5528,43632,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp27_lvl2_ref_lvl1_qp33_lvl2_reversed.mp4,1643745281,0,0,True,1,observer33596,436,videoSRC037_patch833,videoSRC007_patch1722
2,814444,pgs1vqts,16833,5531,43703,tubes/23_videoSRC007_patch1722_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp43_lvl5.mp4,1643745092,1,0,False,1,observer33597,436,videoSRC007_patch1722,videoSRC019_patch2394
3,814450,pgs1vqts,16811,5531,43695,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp47_lvl4.mp4,1643745101,0,0,False,0,observer33597,436,videoSRC007_patch1722,videoSRC013_patch4403
11,814501,pgs1vqts,16814,5514,43324,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp33_lvl2_ref_lvl1_qp31_lvl2_reversed.mp4,1643745162,1,0,True,0,observer33597,436,videoSRC008_patch1750,videoSRC013_patch4403
12,814505,pgs1vqts,16830,5514,43334,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp49_lvl5_ref_lvl1_qp47_lvl6_reversed.mp4,1643745169,0,0,True,1,observer33597,436,videoSRC008_patch1750,videoSRC019_patch2394
33,814612,pgs1vqts,16844,5526,43603,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643745347,0,0,False,0,observer33597,436,videoSRC036_patch1064,videoSRC007_patch1722
34,814616,pgs1vqts,16822,5526,43609,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp29_lvl2_ref_lvl1_qp23_lvl2.mp4,1643745355,1,0,False,1,observer33597,436,videoSRC036_patch1064,videoSRC019_patch2394
35,814620,pgs1vqts,16820,5526,43607,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6.mp4,1643745362,1,0,False,1,observer33597,436,videoSRC036_patch1064,videoSRC013_patch4403
40,814638,pgs1vqts,16849,5527,43625,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp53_lvl5_ref_lvl1_qp43_lvl5.mp4,1643745399,0,0,False,0,observer33597,436,videoSRC036_patch2646,videoSRC019_patch2394
41,814641,pgs1vqts,16856,5527,43620,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp53_lvl5_ref_lvl1_qp51_lvl5_reversed.mp4,1643745407,0,0,True,1,observer33597,436,videoSRC036_patch2646,videoSRC013_patch4403
42,814644,pgs1vqts,16821,5525,43600,tubes/5_videoSRC019_patch2394_29_videoSRC008_patch3633_ref_lvl1_qp35_lvl3_ref_lvl1_qp41_lvl3_reversed.mp4,1643745414,0,0,True,1,observer33597,436,videoSRC019_patch2394,videoSRC008_patch3633
43,814647,pgs1vqts,16845,5528,43632,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp27_lvl2_ref_lvl1_qp33_lvl2_reversed.mp4,1643745423,1,0,True,0,observer33597,436,videoSRC037_patch833,videoSRC007_patch1722
44,814651,pgs1vqts,16846,5528,43646,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp41_lvl4_reversed.mp4,1643745430,1,0,True,0,observer33597,436,videoSRC037_patch833,videoSRC019_patch2394
45,814654,pgs1vqts,16852,5528,43644,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5_reversed.mp4,1643745438,1,0,True,0,observer33597,436,videoSRC037_patch833,videoSRC008_patch3633
46,814658,pgs1vqts,16834,5528,43633,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp39_lvl3_ref_lvl1_qp43_lvl3.mp4,1643745445,1,0,False,1,observer33597,436,videoSRC037_patch833,videoSRC007_patch1722
8,814608,8dcv8mt8,16814,5514,43324,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp33_lvl2_ref_lvl1_qp31_lvl2_reversed.mp4,1643745332,0,3,True,1,observer33598,436,videoSRC008_patch1750,videoSRC013_patch4403
9,814613,8dcv8mt8,16830,5514,43333,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp49_lvl5_ref_lvl1_qp47_lvl6.mp4,1643745349,1,1,False,1,observer33598,436,videoSRC008_patch1750,videoSRC019_patch2394
10,814617,8dcv8mt8,16849,5527,43625,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp53_lvl5_ref_lvl1_qp43_lvl5.mp4,1643745356,0,0,False,0,observer33598,436,videoSRC036_patch2646,videoSRC019_patch2394
11,814621,8dcv8mt8,16856,5527,43619,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp53_lvl5_ref_lvl1_qp51_lvl5.mp4,1643745364,1,0,False,1,observer33598,436,videoSRC036_patch2646,videoSRC013_patch4403
16,814645,8dcv8mt8,16820,5526,43608,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6_reversed.mp4,1643745420,0,0,True,1,observer33598,436,videoSRC036_patch1064,videoSRC013_patch4403
17,814650,8dcv8mt8,16844,5526,43603,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643745428,1,0,False,1,observer33598,436,videoSRC036_patch1064,videoSRC007_patch1722
18,814653,8dcv8mt8,16822,5526,43610,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp29_lvl2_ref_lvl1_qp23_lvl2_reversed.mp4,1643745436,0,0,True,1,observer33598,436,videoSRC036_patch1064,videoSRC019_patch2394
19,814657,8dcv8mt8,16821,5525,43600,tubes/5_videoSRC019_patch2394_29_videoSRC008_patch3633_ref_lvl1_qp35_lvl3_ref_lvl1_qp41_lvl3_reversed.mp4,1643745445,1,0,True,0,observer33598,436,videoSRC019_patch2394,videoSRC008_patch3633
30,814687,8dcv8mt8,16833,5531,43703,tubes/23_videoSRC007_patch1722_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp43_lvl5.mp4,1643745544,1,0,False,1,observer33598,436,videoSRC007_patch1722,videoSRC019_patch2394
31,814688,8dcv8mt8,16811,5531,43696,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643745552,0,0,True,1,observer33598,436,videoSRC007_patch1722,videoSRC013_patch4403
43,814700,8dcv8mt8,16845,5528,43631,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp27_lvl2_ref_lvl1_qp33_lvl2.mp4,1643745676,0,1,False,0,observer33598,436,videoSRC037_patch833,videoSRC007_patch1722
44,814701,8dcv8mt8,16834,5528,43634,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp39_lvl3_ref_lvl1_qp43_lvl3_reversed.mp4,1643745684,1,0,True,0,observer33598,436,videoSRC037_patch833,videoSRC007_patch1722
45,814702,8dcv8mt8,16852,5528,43643,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5.mp4,1643745693,1,0,False,1,observer33598,436,videoSRC037_patch833,videoSRC008_patch3633
46,814703,8dcv8mt8,16846,5528,43645,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp41_lvl4.mp4,1643745701,0,0,False,0,observer33598,436,videoSRC037_patch833,videoSRC019_patch2394
0,814707,8kzpk40g,16849,5527,43625,tubes/5_videoSRC036_patch2646_5_videoSRC019_patch2394_ref_lvl1_qp53_lvl5_ref_lvl1_qp43_lvl5.mp4,1643745894,0,0,False,0,observer33601,436,videoSRC036_patch2646,videoSRC019_patch2394
1,814708,8kzpk40g,16856,5527,43620,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp53_lvl5_ref_lvl1_qp51_lvl5_reversed.mp4,1643745902,1,0,True,0,observer33601,436,videoSRC036_patch2646,videoSRC013_patch4403
2,814709,8kzpk40g,16822,5526,43609,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp29_lvl2_ref_lvl1_qp23_lvl2.mp4,1643745910,0,0,False,0,observer33601,436,videoSRC036_patch1064,videoSRC019_patch2394
3,814710,8kzpk40g,16844,5526,43604,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643745919,0,0,True,1,observer33601,436,videoSRC036_patch1064,videoSRC007_patch1722
4,814711,8kzpk40g,16820,5526,43608,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6_reversed.mp4,1643745927,1,0,True,0,observer33601,436,videoSRC036_patch1064,videoSRC013_patch4403
5,814712,8kzpk40g,16833,5531,43704,tubes/23_videoSRC007_patch1722_5_videoSRC019_patch2394_ref_lvl1_qp55_lvl6_ref_lvl1_qp43_lvl5_reversed.mp4,1643745935,1,0,True,0,observer33601,436,videoSRC007_patch1722,videoSRC019_patch2394
6,814713,8kzpk40g,16811,5531,43696,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643745945,1,0,True,0,observer33601,436,videoSRC007_patch1722,videoSRC013_patch4403
10,814717,8kzpk40g,16814,5514,43323,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp33_lvl2_ref_lvl1_qp31_lvl2.mp4,1643745979,1,0,False,1,observer33601,436,videoSRC008_patch1750,videoSRC013_patch4403
11,814718,8kzpk40g,16830,5514,43334,tubes/2_videoSRC008_patch1750_5_videoSRC019_patch2394_ref_lvl1_qp49_lvl5_ref_lvl1_qp47_lvl6_reversed.mp4,1643745988,0,0,True,1,observer33601,436,videoSRC008_patch1750,videoSRC019_patch2394
31,814739,8kzpk40g,16846,5528,43646,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp41_lvl4_reversed.mp4,1643746186,0,0,True,1,observer33601,436,videoSRC037_patch833,videoSRC019_patch2394
32,814740,8kzpk40g,16834,5528,43634,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp39_lvl3_ref_lvl1_qp43_lvl3_reversed.mp4,1643746194,1,0,True,0,observer33601,436,videoSRC037_patch833,videoSRC007_patch1722
33,814741,8kzpk40g,16845,5528,43632,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp27_lvl2_ref_lvl1_qp33_lvl2_reversed.mp4,1643746202,1,0,True,0,observer33601,436,videoSRC037_patch833,videoSRC007_patch1722
34,814742,8kzpk40g,16852,5528,43644,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5_reversed.mp4,1643746210,0,0,True,1,observer33601,436,videoSRC037_patch833,videoSRC008_patch3633
43,814751,8kzpk40g,16821,5525,43599,tubes/5_videoSRC019_patch2394_29_videoSRC008_patch3633_ref_lvl1_qp35_lvl3_ref_lvl1_qp41_lvl3.mp4,1643746297,0,0,False,0,observer33601,436,videoSRC019_patch2394,videoSRC008_patch3633
0,814758,5mddl5ou,16953,5547,44303,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp47_lvl4.mp4,1643746410,1,0,False,1,observer33605,438,videoSRC036_patch2646,videoSRC013_patch4403
1,814759,5mddl5ou,16918,5547,44300,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp43_lvl3_ref_lvl1_qp31_lvl2_reversed.mp4,1643746418,0,0,True,1,observer33605,438,videoSRC036_patch2646,videoSRC013_patch4403
2,814760,5mddl5ou,16941,5547,44309,tubes/5_videoSRC036_patch2646_29_videoSRC008_patch3633_ref_lvl1_qp55_lvl6_ref_lvl1_qp51_lvl5.mp4,1643746426,1,0,False,1,observer33605,438,videoSRC036_patch2646,videoSRC008_patch3633
3,814761,5mddl5ou,16928,5547,44298,tubes/5_videoSRC036_patch2646_23_videoSRC007_patch1722_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6_reversed.mp4,1643746434,1,0,True,0,observer33605,438,videoSRC036_patch2646,videoSRC007_patch1722
4,814762,5mddl5ou,16938,5551,44457,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp43_lvl3_ref_lvl1_qp39_lvl3.mp4,1643746442,1,0,False,1,observer33605,438,videoSRC007_patch1722,videoSRC013_patch4403
5,814763,5mddl5ou,16947,5551,44464,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp51_lvl5_ref_lvl1_qp55_lvl6_reversed.mp4,1643746450,0,0,True,1,observer33605,438,videoSRC007_patch1722,videoSRC013_patch4403
6,814764,5mddl5ou,16913,5546,44268,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643746458,1,0,True,0,observer33605,438,videoSRC036_patch1064,videoSRC013_patch4403
7,814765,5mddl5ou,16917,5546,44262,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp29_lvl2_ref_lvl1_qp31_lvl2_reversed.mp4,1643746466,1,0,True,0,observer33605,438,videoSRC036_patch1064,videoSRC013_patch4403
8,814766,5mddl5ou,16935,5546,44255,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3.mp4,1643746473,0,0,False,0,observer33605,438,videoSRC036_patch1064,videoSRC007_patch1722
26,814784,5mddl5ou,16909,5548,44365,tubes/5_videoSRC037_patch833_5_videoSRC036_patch1064_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5.mp4,1643746612,0,0,False,0,observer33605,438,videoSRC037_patch833,videoSRC036_patch1064
40,814798,5mddl5ou,16946,5533,43745,tubes/2_videoSRC008_patch1750_29_videoSRC008_patch3633_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6.mp4,1643746716,1,0,False,1,observer33605,438,videoSRC008_patch1750,videoSRC008_patch3633
41,814799,5mddl5ou,16939,5533,43733,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp41_lvl3_ref_lvl1_qp51_lvl5.mp4,1643746727,1,0,False,1,observer33605,438,videoSRC008_patch1750,videoSRC013_patch4403
42,814800,5mddl5ou,16925,5533,43757,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch1064_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6.mp4,1643746738,1,0,False,1,observer33605,438,videoSRC008_patch1750,videoSRC036_patch1064
2,814810,ylqmk34d,16877,5551,44460,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp43_lvl3_ref_lvl1_qp47_lvl4_reversed.mp4,1643747056,1,0,True,0,observer33606,437,videoSRC007_patch1722,videoSRC013_patch4403
3,814811,ylqmk34d,16873,5551,44467,tubes/23_videoSRC007_patch1722_29_videoSRC008_patch3633_ref_lvl1_qp55_lvl6_ref_lvl1_qp51_lvl5.mp4,1643747063,0,0,False,0,observer33606,437,videoSRC007_patch1722,videoSRC008_patch3633
7,814817,ylqmk34d,16889,5548,44349,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp49_lvl5_ref_lvl1_qp55_lvl6.mp4,1643747094,1,0,False,1,observer33606,437,videoSRC037_patch833,videoSRC013_patch4403
8,814819,ylqmk34d,16905,5548,44341,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5.mp4,1643747102,1,0,False,1,observer33606,437,videoSRC037_patch833,videoSRC007_patch1722
9,814821,ylqmk34d,16890,5548,44337,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp39_lvl3_ref_lvl1_qp33_lvl2.mp4,1643747110,0,0,False,0,observer33606,437,videoSRC037_patch833,videoSRC007_patch1722
